@RELATION estilo
@ATTRIBUTE 'att0' real
@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'att10' real
@ATTRIBUTE 'att11' real
@ATTRIBUTE 'att12' real
@ATTRIBUTE 'att13' real
@ATTRIBUTE 'att14' real
@ATTRIBUTE 'att15' real
@ATTRIBUTE 'att16' real
@ATTRIBUTE 'att17' real
@ATTRIBUTE 'att18' real
@ATTRIBUTE 'att19' real
@ATTRIBUTE 'att20' real
@ATTRIBUTE 'att21' real
@ATTRIBUTE 'att22' real
@ATTRIBUTE 'att23' real
@ATTRIBUTE 'att24' real
@ATTRIBUTE 'att25' real
@ATTRIBUTE 'att26' real
@ATTRIBUTE 'att27' real
@ATTRIBUTE 'att28' real
@ATTRIBUTE 'att29' real
@ATTRIBUTE 'att30' real
@ATTRIBUTE 'att31' real
@ATTRIBUTE 'att32' real
@ATTRIBUTE 'att33' real
@ATTRIBUTE 'att34' real
@ATTRIBUTE 'att35' real
@ATTRIBUTE 'att36' real
@ATTRIBUTE 'att37' real
@ATTRIBUTE 'att38' real
@ATTRIBUTE 'att39' real
@ATTRIBUTE 'att40' real
@ATTRIBUTE 'att41' real
@ATTRIBUTE 'att42' real
@ATTRIBUTE 'att43' real
@ATTRIBUTE 'att44' real
@ATTRIBUTE 'att45' real
@ATTRIBUTE 'att46' real
@ATTRIBUTE 'att47' real
@ATTRIBUTE 'att48' real
@ATTRIBUTE 'att49' real
@ATTRIBUTE 'att50' real
@ATTRIBUTE 'att51' real
@ATTRIBUTE 'att52' real
@ATTRIBUTE 'att53' real
@ATTRIBUTE 'att54' real
@ATTRIBUTE 'att55' real
@ATTRIBUTE 'att56' real
@ATTRIBUTE 'att57' real
@ATTRIBUTE 'att58' real
@ATTRIBUTE 'att59' real
@ATTRIBUTE 'att60' real
@ATTRIBUTE 'att61' real
@ATTRIBUTE 'att62' real
@ATTRIBUTE 'att63' real
@ATTRIBUTE 'att64' real
@ATTRIBUTE 'att65' real
@ATTRIBUTE 'att66' real
@ATTRIBUTE 'att67' real
@ATTRIBUTE 'att68' real
@ATTRIBUTE 'att69' real
@ATTRIBUTE 'att70' real
@ATTRIBUTE 'att71' real
@ATTRIBUTE 'att72' real
@ATTRIBUTE 'att73' real
@ATTRIBUTE 'att74' real
@ATTRIBUTE 'att75' real
@ATTRIBUTE 'att76' real
@ATTRIBUTE 'att77' real
@ATTRIBUTE 'att78' real
@ATTRIBUTE 'att79' real
@ATTRIBUTE 'att80' real
@ATTRIBUTE 'att81' real
@ATTRIBUTE 'att82' real
@ATTRIBUTE 'att83' real
@ATTRIBUTE 'att84' real
@ATTRIBUTE 'att85' real
@ATTRIBUTE 'att86' real
@ATTRIBUTE 'att87' real
@ATTRIBUTE 'att88' real
@ATTRIBUTE 'att89' real
@ATTRIBUTE 'att90' real
@ATTRIBUTE 'att91' real
@ATTRIBUTE 'att92' real
@ATTRIBUTE 'att93' real
@ATTRIBUTE 'att94' real
@ATTRIBUTE 'att95' real
@ATTRIBUTE 'att96' real
@ATTRIBUTE 'att97' real
@ATTRIBUTE 'att98' real
@ATTRIBUTE 'att99' real
@ATTRIBUTE 'class' {0,1,2,3} 
@DATA
0.70516, -0.282309, -1.05044, -0.386636, -0.0954605, -0.59114, 1.06548, -0.322504, 0.0239294, 0.410079, -0.274361, -0.115002, -0.723929, 0.357262, 0.611052, 0.26145, 0.802201, -0.313703, 0.137468, 0.661317, -0.201875, 0.110424, 0.35459, -0.300588, 0.572699, -0.335354, 0.446115, -0.082909, -0.701544, 0.612341, 0.138023, 0.564693, 1.25717, 0.630672, -0.239392, -0.387764, -0.264707, 0.748995, -0.495164, 0.0647004, 0.13256, 0.166793, 0.186106, 0.283032, -0.080444, 0.283573, 0.0712413, -0.43214, 0.196942, 0.304407, 0.0917401, -0.15248, 0.176732, 0.410639, -0.462815, 0.564352, -0.261089, -0.0470168, -0.711371, 0.3101, -0.214556, -0.125809, 0.262867, 0.27891, -0.388056, 0.389028, -0.523609, 0.138901, 0.207607, -0.205145, -0.314185, 0.54149, 0.303489, 0.692263, 0.406345, 0.447518, 0.214211, 0.303745, -1.05643, 0.0562211, -0.271284, -0.326437, 0.175381, -0.172586, 0.747181, -0.30617, 0.895467, -0.0828975, 0.0939077, -0.575658, 0.673027, -0.0402976, -0.360367, 0.282399, 0.0639504, 0.262002, -0.601453, -0.533085, 0.143566, 0.339794, 0
0.701336, -0.306185, -1.1189, -0.355808, -0.310737, -0.597836, 0.95774, -0.15366, 0.124359, 0.397417, -0.254501, 0.0818686, -0.927981, 0.520388, 0.506732, 0.29848, 0.659952, -0.147154, -0.00597605, 0.609062, -0.027155, 0.298716, 0.433678, -0.34511, 0.509829, -0.1822, 0.256948, -0.0470206, -0.470776, 0.454653, -0.111817, 0.535186, 1.11222, 0.370515, -0.302183, -0.171731, -0.214019, 0.642541, -0.572787, 0.0818858, 0.0140365, 0.198186, 0.351307, 0.224055, -0.129744, 0.0250509, -0.0427208, -0.472574, 0.0791141, 0.00167201, 0.111336, 0.0622438, 0.129423, 0.463482, -0.47478, 0.61922, -0.512592, -0.0540358, -0.580672, 0.325732, -0.235732, 0.149165, 0.393601, 0.148045, -0.263974, 0.285367, -0.676141, 0.0726391, 0.333899, -0.23789, -0.307558, 0.456026, 0.220287, 0.759364, 0.522948, 0.226202, 0.23658, 0.330457, -0.814449, 0.0654014, -0.195501, -0.219022, 0.251851, -0.0844358, 0.615814, -0.26958, 1.01831, 0.142405, 0.0684333, -0.467828, 0.666878, -0.117542, -0.229823, 0.236344, -0.0285479, 0.493254, -0.554196, -0.542473, 0.0473841, 0.671073, 0
0.489791, -0.367774, -1.03963, -0.517808, -0.0798002, -0.454108, 0.828448, -0.156819, -0.0330705, 0.35707, -0.351559, -0.0457098, -0.767784, 0.187515, 0.446897, 0.153749, 0.659917, -0.243513, 0.333193, 0.592353, -0.160418, -0.164051, 0.474528, -0.28431, 0.548402, -0.463077, 0.537712, -0.00394212, -0.581489, 0.419491, 0.152999, 0.603425, 1.10271, 0.601623, -0.12833, -0.174211, -0.403355, 0.611296, -0.383736, 0.0228352, 0.0923789, 0.0984599, 0.147443, 0.142511, -0.130622, 0.29575, 0.0138446, -0.334414, 0.00689194, 0.138765, -0.155239, -0.161184, 0.189114, 0.275446, -0.415405, 0.336925, -0.148227, 0.0338796, -0.531037, 0.298718, -0.196709, -0.208034, 0.246952, 0.115848, -0.280423, 0.351583, -0.531475, 0.361752, 0.0746147, 0.00061592, -0.284785, 0.466079, 0.408241, 0.643378, 0.299861, 0.449266, 0.0231927, 0.122939, -0.782676, -0.000636343, -0.195497, -0.110979, 0.0270181, -0.295049, 0.656881, -0.21335, 0.935544, -0.0361589, -0.0228376, -0.684488, 0.447526, -0.0758284, -0.351887, 0.135885, 0.0961529, 0.248908, -0.505543, -0.471971, 0.11331, 0.377423, 0
0.661709, -0.054801, -0.929242, -0.505169, -0.122741, -0.141991, 0.952007, -0.485449, -0.395426, 0.43331, 0.408199, 0.377632, -0.580045, -0.174661, 0.89588, 0.11393, 1.26917, -0.0477057, 0.0316531, 0.555535, 0.012525, -0.265383, 0.421854, -0.344942, 0.581459, -0.492003, 0.448649, -0.207556, -1.31184, 0.551173, -0.201383, 0.71435, 0.879682, -0.100579, -0.0629874, -0.200776, -0.322375, 0.595848, -0.184565, -0.0295336, 0.182212, -0.0160014, 0.213457, 0.0247531, -0.222562, 0.474566, 0.129567, -0.356724, 0.0441924, 0.500702, 0.264718, -0.443509, 0.113835, 0.41666, -0.307448, 0.528825, -0.107937, -0.0243271, -0.688485, 0.154048, -0.280615, -0.0199629, -0.0396402, -0.0586434, -0.292304, 0.3214, -0.239584, -0.0752201, -0.0286419, -0.127305, 0.103758, 0.381519, 0.591722, 0.514816, 0.00574277, 0.217366, -0.0191973, 0.365838, -0.867163, 0.00752753, -0.140706, -0.67415, -0.00761243, -0.221648, 0.703162, -0.331904, 0.703153, -0.251496, 0.204357, -0.457521, 0.501306, 0.144415, -0.222606, 0.218673, 0.0588587, -0.106423, -0.475523, -0.4385, 0.219961, -0.20427, 0
0.642926, -0.242514, -0.647464, -0.509343, 0.192002, -0.205279, 0.682257, -0.228855, 0.032282, 0.453249, -0.0820093, -0.20142, -0.41851, -0.136515, 0.287285, -0.0115322, 0.306674, 0.0326499, 0.169662, 0.343957, -0.328857, -0.0234948, 0.434016, -0.128579, 0.308593, -0.264424, -0.0755916, -0.174752, -0.604427, 0.304691, -0.100976, 0.0415221, 0.63266, 0.337524, -0.214148, -0.35075, -0.461861, 0.190722, -0.44079, 0.134395, 0.00490065, 0.076323, 0.162087, -0.200248, -0.186802, 0.3439, 0.217768, -0.413443, 0.0491945, 0.18849, -0.0903178, 0.0270705, -0.00778132, 0.350841, -0.26601, 0.320855, -0.0230137, -0.0945926, -0.372406, 0.0502023, -0.167472, -0.0984967, 0.185034, 0.327615, -0.147065, 0.295348, -0.301984, 0.0027901, 0.241402, -0.211772, -0.0187228, 0.19703, 0.429516, 0.47218, 0.225137, 0.248543, 0.14026, 0.0600308, -0.637512, 0.120566, -0.309013, -0.452543, 0.0993561, -0.166568, 0.1473, -0.230654, 0.629715, -0.00940738, 0.18692, 0.0896332, 0.36319, 0.0439953, -0.433977, 0.418627, -0.062054, -0.158943, -0.309783, -0.186486, 0.227257, 0.188695, 0
0.58126, -0.0957085, -0.611035, -0.124253, -0.364592, -0.105723, 0.822477, -0.507327, 0.156853, 0.50216, 0.0732446, -0.0654948, -0.60713, -0.0399652, 0.418512, 0.0981978, 0.703735, -0.165965, 0.0433551, 0.664835, -0.259538, 0.118911, 0.186757, -0.206562, 0.549361, -0.144172, 0.130124, 0.102463, -1.19035, 0.425945, -0.323068, 0.330374, 0.935484, 0.0617493, -0.22946, -0.354332, -0.341452, 0.374216, -0.323634, -0.0105502, -0.0881102, 0.322191, 0.521197, 0.197888, -0.00701293, 0.0858737, 0.150337, -0.300629, 0.133319, 0.189864, 0.0738719, 0.0292218, 0.0703906, 0.294272, -0.019993, 0.527168, -0.277127, 0.0821283, -0.903723, 0.187378, -0.0864203, 0.342643, -0.0135918, 0.303769, -0.356928, 0.144361, -0.116002, -0.405975, 0.153642, -0.0978043, -0.0611374, 0.150513, 0.335422, 0.494834, 0.194805, 0.218512, 0.226737, 0.566222, -1.07922, -0.145216, -0.319098, -0.645606, 0.180221, -0.124527, 0.575899, -0.374066, 0.335263, -0.0813553, -0.129047, 0.0694522, 0.55621, 0.171874, -0.432202, 0.379608, -0.179233, -0.247488, -0.161612, -0.336655, 0.249589, 0.240651, 0
0.704619, -0.304298, -0.874233, -0.350095, 0.320449, -0.230294, 0.581583, -0.20082, 0.120773, 0.366631, -0.227772, -0.193956, -0.396335, 0.0452221, 0.526236, 0.136275, 0.329524, -0.0939244, -0.0555102, 0.359758, -0.458328, 0.0131899, 0.117628, -0.0732481, 0.306558, -0.138155, 0.00964929, 0.0780022, -0.617124, 0.446951, 0.0447105, 0.0984405, 0.694712, 0.169393, -0.0883768, -0.430696, -0.377232, 0.519664, -0.450545, 0.299314, 0.178176, 0.192062, 0.0955224, 0.0197063, 0.0163715, 0.12506, 0.163607, -0.126912, 0.0370429, 0.0683716, -0.0727402, 0.159016, -0.261438, 0.20822, -0.0690552, 0.216976, 0.0106343, -0.2633, -0.534985, 0.318874, -0.0294158, 0.0094047, -0.160432, 0.356696, -0.326457, 0.176469, 0.0196783, 0.0186001, 0.101585, -0.106536, 0.00292787, 0.304112, 0.490801, 0.346273, 0.449515, 0.438668, 0.241733, 0.253842, -0.705578, 0.130151, -0.638131, -0.27657, 0.174958, -0.101307, 0.1931, -0.375378, 0.486953, -0.14418, 0.150591, 0.23349, 0.374016, 0.0902483, -0.624979, 0.376916, -0.255204, -0.217626, -0.0231986, -0.102697, 0.270946, -0.029729, 0
0.881218, -0.423027, -0.435672, -0.154502, -0.332646, -0.290799, 0.927318, -0.350283, 0.19912, 0.411283, 0.403892, 0.207161, -0.477062, -0.171236, 0.245072, -0.28166, 0.470859, 0.0266535, -0.170288, 0.540038, -0.388252, 0.31918, 0.465466, -0.236413, 0.647796, -0.0891467, 0.217079, 0.0421283, -0.7934, 0.0853452, 0.0186726, 0.510072, 0.614645, -0.255141, -0.0105504, -0.288587, -0.146097, 0.217851, -0.544474, 0.181215, 0.212382, -0.076896, 0.508651, 0.00450573, -0.353518, 0.179415, 0.240697, -0.332205, -0.355267, 0.175651, -0.110559, -0.0298041, 0.038289, 0.726922, -0.325422, 0.571232, -0.353722, 0.271028, -0.708469, 0.138728, 0.00851733, 0.280331, 0.394753, 0.203185, -0.0449804, 0.152238, -0.317741, -0.507366, 0.363552, -0.278569, 0.0133996, 0.0228605, 0.0481147, 0.48967, 0.172841, -0.106369, 0.278762, 0.347332, -1.00914, 0.0673029, -0.314386, -0.476838, 0.118198, -0.204238, 0.218854, -0.367236, 0.678996, -0.087354, -0.383245, 0.287631, 0.412269, -0.0846308, -0.290129, 0.166659, 0.237854, 0.172429, -0.176128, -0.314672, 0.375592, 0.441649, 0
1.32998, -0.69241, -0.935211, -0.467566, 0.0114163, -0.37382, 1.07383, -0.212535, 0.375445, 0.553212, 0.126758, -0.0655593, -0.44515, -0.521893, 0.585676, -0.0751159, 0.407114, -0.102493, 0.166395, 0.633554, -0.686248, 0.206924, 0.288596, -0.221853, 0.730122, -0.379272, 0.109255, 0.0283034, -0.852714, 0.331786, 0.357168, 0.50842, 0.939877, 0.169756, -0.172501, -0.760063, -0.640349, 0.591709, -0.957851, 0.293854, 0.313028, 0.013644, 0.249494, -0.0625627, -0.055135, 0.228816, 0.33461, -0.553635, -0.305221, 0.0666185, -0.183544, 0.0768173, -0.233844, 0.901549, -0.23234, 0.683842, -0.094697, 0.0372504, -0.818206, 0.272987, -0.17868, 0.136071, 0.0381007, 0.373545, -0.0866565, 0.0981454, -0.179276, -0.253091, 0.0992041, -0.460112, 0.195706, 0.343954, 0.540872, 0.389684, 0.133264, 0.287327, 0.453129, 0.222872, -0.982975, 0.125111, -0.643708, -0.657832, 0.172647, -0.0676787, -0.0224595, -0.203083, 0.94285, 0.0333965, 0.290071, 0.624377, 0.559229, -0.239367, -0.710679, 0.518013, -0.10079, 0.0200166, -0.212207, -0.517946, 0.570581, 0.160214, 0
0.575818, -0.0805035, -0.77005, -0.262851, -0.0215337, -0.274617, 0.72737, -0.186639, -0.00438317, 0.4383, 0.260564, 0.172959, -0.450457, 0.14303, 0.728672, 0.0492997, 0.560571, -0.0589257, -0.1988, 0.311284, -0.236192, -0.0136406, 0.192799, -0.268671, 0.357323, -0.0566836, 0.122985, -0.0991005, -0.50629, 0.384522, -0.145737, 0.328985, 0.756229, 0.2163, -0.199179, -0.302399, -0.293737, 0.475012, -0.328252, 0.138406, 0.0789818, 0.0595732, 0.151002, 0.0890666, -0.0275274, 0.159384, 0.0949406, -0.28447, 0.030919, 0.306741, 0.147415, -0.201061, -0.0548321, 0.433788, -0.187604, 0.289321, -0.0676989, -0.170005, -0.386091, 0.0232213, -0.145972, -0.0851173, 0.0110727, 0.133629, -0.304002, 0.128532, -0.208098, -0.0778987, 0.122997, -0.174058, 0.0758499, 0.220786, 0.299522, 0.23681, 0.236017, 0.188458, 0.10885, 0.300662, -0.711704, 0.162981, -0.30527, -0.334543, 0.0415471, -0.191799, 0.379208, -0.228292, 0.45205, -0.136619, 0.215652, -0.0631361, 0.472375, -0.120101, -0.326602, 0.293743, -0.127893, -0.0358203, -0.328068, -0.299068, 0.212565, 0.0270767, 0
0.410618, -0.0769902, -0.993115, -0.596808, -0.0293774, -0.25827, 0.589406, -0.225206, -0.227768, 0.198215, 0.144079, 0.12045, -0.354018, -0.304552, 0.631818, 0.116027, 0.859158, -0.133132, 0.255526, 0.64455, 0.00920196, -0.31401, 0.362968, -0.0468777, 0.298103, -0.435745, 0.400984, -0.15473, -0.800771, 0.549871, 0.0359278, 0.657907, 0.959267, 0.29691, -0.0869051, -0.264272, -0.394079, 0.72878, -0.385299, -0.058859, 0.255039, -0.195798, -0.323691, -0.167621, 0.125638, 0.382901, -0.0944358, -0.267061, 0.0681198, 0.165656, -0.0633843, -0.217934, 0.207836, 0.303991, -0.294184, 0.345007, 0.0433306, -0.0958061, -0.44864, 0.225951, -0.253481, -0.166671, -0.181795, -0.0078642, -0.221813, 0.334845, -0.223411, 0.376081, -0.290451, -0.108242, 0.138058, 0.594513, 0.511704, 0.303982, 0.0165022, 0.480016, 0.0738585, 0.00123325, -0.434962, -0.0863247, 0.0871172, -0.282586, -0.167731, -0.23736, 0.302708, -0.174531, 0.709559, -0.137137, 0.472807, -0.399339, 0.453655, 0.0140319, -0.246645, 0.169929, 0.0389886, 0.163629, -0.360253, -0.511594, 0.146524, -0.227764, 0
0.737071, -0.170726, -1.02649, -0.605053, 0.143612, -0.55724, 0.800556, -0.20624, -0.166602, 0.402097, 0.17839, 0.311245, -0.411016, -0.102545, 0.842834, -0.208684, 0.711424, -0.100346, 0.0422427, 0.496009, -0.504786, 0.0759846, 0.443621, -0.334706, 0.342731, -0.100689, 0.249368, -0.201494, -0.535108, 0.481663, 0.119326, 0.417035, 0.920204, 0.186728, -0.212587, -0.195183, -0.170164, 0.544281, -0.54808, -0.042968, 0.344522, -0.225384, 0.0608098, -0.0215966, -0.0828527, 0.334722, 0.0949128, -0.152925, 0.0357351, 0.318386, 0.0760672, -0.0969797, 0.0554755, 0.553887, -0.422249, 0.424969, -0.0868225, -0.297892, -0.327596, 0.0848659, -0.124185, -0.0239577, 0.0567842, 0.107948, -0.13876, 0.244256, -0.379819, -0.00014532, 0.100573, -0.398174, 0.0811096, 0.366023, 0.340361, 0.29459, 0.187122, 0.408534, 0.366873, 0.0963515, -0.52678, -0.00253782, -0.308389, -0.41203, 0.0373332, -0.315775, 0.294498, -0.290926, 0.841248, -0.191546, 0.39019, 0.071434, 0.52412, -0.152323, -0.25537, 0.349273, -0.0326059, 0.183436, -0.25641, -0.485165, 0.187043, -0.155395, 0
0.46935, -0.037021, -0.940854, -0.541048, 0.110788, -0.498786, 0.844727, -0.405492, -0.327528, 0.357102, 0.22902, 0.393252, -0.385053, -0.115679, 0.96812, -0.0678445, 0.967065, -0.044135, -0.0556704, 0.610286, -0.35907, -0.187933, 0.515477, -0.170144, 0.356632, -0.194983, 0.426999, -0.347818, -0.978509, 0.690056, -0.0569269, 0.440928, 1.09386, 0.348859, -0.20208, -0.269679, -0.162271, 0.647232, -0.339296, -0.0747262, 0.313257, -0.0845688, 0.0679867, -0.1165, -0.181407, 0.578204, -0.0826779, -0.228889, 0.0759804, 0.623577, 0.157621, -0.444495, 0.222885, 0.434653, -0.308036, 0.455076, -0.010364, -0.32155, -0.502333, 0.14557, -0.156935, -0.0960713, -0.0338968, 0.17111, -0.312642, 0.274287, -0.122993, -0.107185, -0.0751021, -0.222263, -0.138347, 0.469994, 0.427992, 0.299667, 0.178072, 0.586154, 0.126351, 0.177397, -0.856589, -0.126743, -0.147759, -0.453038, -0.0578029, -0.587001, 0.445522, -0.433028, 0.697222, -0.205877, 0.379764, -0.328495, 0.511257, 0.054553, -0.331723, 0.360034, -0.0479563, -0.0375925, -0.430833, -0.465062, 0.00550256, -0.308871, 0
0.703083, -0.324556, -0.605732, -0.419592, 0.0790329, -0.384159, 0.55796, -0.26929, 0.048821, 0.302543, 0.419165, 0.403395, -0.406964, -0.248668, 0.599571, -0.140405, 0.490446, 0.100701, -0.303889, 0.563462, -0.609612, -0.0412432, 0.575658, -0.0793839, 0.136972, -0.153935, 0.21231, -0.249039, -0.572335, 0.347168, 0.242146, 0.300884, 0.740054, -0.12905, 0.0272726, -0.245019, -0.232753, 0.458317, -0.498618, -0.0853845, 0.429489, -0.100586, 0.0826428, -0.0886276, -0.0625948, 0.204726, -0.181975, -0.0675168, 0.00253428, 0.0587755, 0.120946, -0.131547, -0.00466008, 0.584318, -0.27928, 0.420564, -0.0332023, -0.25164, -0.405575, 0.152975, -0.078106, 0.304062, 0.0844521, 0.300129, 0.0875545, 0.00838721, -0.0786545, 0.0718819, 0.0582629, -0.236912, 0.094769, 0.0239742, 0.345594, 0.296941, 0.0672558, 0.315851, 0.323774, 0.138929, -0.786898, -0.090948, -0.334818, -0.288314, 0.000462042, -0.298494, 0.164159, -0.352353, 0.672863, -0.228736, 0.362544, 0.216223, 0.374959, 0.114206, -0.339282, 0.166278, -0.196979, 0.0727496, -0.0442894, -0.147206, 0.127029, -0.26648, 0
0.372358, -0.296031, -0.968308, -0.586716, 0.18247, -0.468696, 0.677185, -0.345352, -0.290819, 0.197223, 0.536844, 0.502222, -0.249901, -0.538485, 0.744853, -0.286163, 0.820503, -0.164433, 0.184378, 0.684271, -0.312046, -0.345827, 0.296865, 0.109633, 0.107913, -0.197027, 0.613321, -0.20875, -0.931735, 0.77382, 0.36918, 0.612321, 1.02029, 0.0782372, 0.131451, -0.440766, -0.49501, 0.625193, -0.384212, 0.0221403, 0.392072, -0.445708, -0.343034, -0.186269, 0.152456, 0.49821, -0.236186, -0.260909, -0.0457831, 0.261725, 0.170742, -0.45999, 0.210572, 0.425122, -0.375979, 0.223111, 0.129679, -0.487815, -0.532096, 0.42379, 0.0245857, -0.0587874, -0.153879, 0.0869895, 0.0468543, 0.16579, -0.0164033, 0.170115, -0.443955, -0.101228, 0.234068, 0.554538, 0.666157, 0.110529, -0.141117, 0.502256, 0.324932, 0.126306, -0.586951, 0.040335, -0.222977, -0.366782, -0.201081, -0.392751, 0.0796233, -0.198643, 0.749725, -0.248286, 0.604371, -0.215173, 0.333734, -0.0645381, -0.264285, 0.23015, -0.121271, 0.0562533, -0.233968, -0.462006, 0.254987, -0.671066, 0
0.432335, -0.236484, -0.0630128, -0.226544, -0.0977265, 0.0730604, 0.639383, -0.584782, -0.0783541, 0.330781, 0.149905, -0.248318, 0.0858847, -0.771475, 0.0311348, -0.211624, 0.240839, -0.133167, 0.457714, 0.240372, -0.168016, 0.22073, 0.104795, -0.034711, 0.351039, -0.32518, 0.177237, -0.212376, -0.938923, 0.0849203, 0.129115, 0.108483, 0.782099, -0.179214, -0.0475951, -0.928156, -0.0895649, -0.190438, -0.328174, 0.281815, -0.193382, -0.165698, 0.207492, -0.399983, -0.224892, 0.501122, 0.164827, -0.881253, -0.135222, 0.286328, 0.0992415, -0.119159, 0.0362513, 0.258597, -0.465294, 0.454399, -0.0524782, 0.257988, -0.640971, 0.508967, -0.200826, 0.0656636, 0.0957364, 0.442341, 0.1008, 0.127048, 0.0894959, -0.617677, 0.150105, -0.275473, 0.081776, 0.268511, 0.645624, 0.207025, -0.10248, 0.0255093, 0.0128859, 0.17183, -0.691415, -0.124886, -0.330167, -0.965213, 0.209777, 0.188341, 0.0555069, 0.113844, 0.238543, 0.382353, 0.0792906, 0.107869, 0.185198, 0.200781, -0.181727, 0.513473, 0.175612, -0.262802, -0.444098, -0.266153, 0.444743, 0.117675, 0
0.587993, -0.308665, -0.342963, -0.111607, -0.033533, -0.0378018, 0.657388, -0.453905, 0.208565, 0.354734, 0.31091, 0.0269573, -0.0922117, -0.448266, 0.291185, -0.122471, 0.486394, -0.120272, 0.161012, 0.228894, -0.258128, 0.0934346, 0.0993349, -0.0594225, 0.383397, -0.395966, 0.176011, -0.191119, -0.930123, 0.286593, 0.0778338, 0.133069, 0.936893, -0.0995331, -0.220429, -0.737707, -0.265301, 0.0380524, -0.249242, 0.200391, -0.077323, -0.0221307, 0.220487, -0.228998, -0.0914374, 0.304822, -0.0504732, -0.678781, -0.0911256, 0.328906, 0.232698, -0.146647, 0.0571849, 0.540213, -0.270252, 0.446295, -0.0173836, 0.176457, -0.721603, 0.387673, -0.20697, 0.0340108, -0.0012786, 0.229565, -0.0362263, 0.0216882, 0.0297687, -0.45725, 0.11032, -0.252326, 0.122134, 0.326509, 0.551524, 0.144049, 0.058016, 0.13799, 0.119296, 0.277906, -0.913043, -0.160405, -0.391661, -0.768067, 0.217352, 0.0880694, 0.103924, -0.167505, 0.297905, 0.207391, 0.26665, 0.0808359, 0.23769, 0.246193, -0.295436, 0.488157, -0.100488, -0.103427, -0.405232, -0.322101, 0.411875, -0.0805577, 0
0.952809, -0.473512, -0.906267, -0.458318, -0.131353, -0.579894, 1.0168, -0.285715, 0.257033, 0.458991, 0.681126, 0.40341, -0.641431, -0.153639, 0.824768, -0.463893, 0.502531, -0.0774181, -0.306445, 0.510655, -0.852521, 0.198435, 0.827866, -0.375521, 0.379702, -0.0578362, 0.450984, -0.28975, -0.299734, 0.306122, 0.168068, 0.35989, 0.843626, 0.0160546, -0.336051, -0.306306, -0.26179, 0.41179, -0.70572, -0.0910062, 0.112562, -0.149609, 0.485441, -0.116658, -0.267815, 0.262677, -0.155561, -0.167623, -0.165951, 0.402985, 0.334614, -0.255156, 0.0192781, 0.918054, -0.581977, 0.438057, -0.332213, -0.10368, -0.529618, 0.256453, -0.0830226, 0.170982, 0.520557, 0.392545, 0.00756441, 0.000997088, -0.555663, -0.181437, 0.381037, -0.459475, 0.0623457, -0.051499, 0.346606, 0.483101, 0.292161, 0.133049, 0.345497, 0.288401, -1.21013, -0.0215188, -0.491098, -0.432146, 0.367536, -0.472873, 0.0459887, -0.32367, 0.880172, -0.172979, 0.323621, 0.00528472, 0.576806, -0.0794266, -0.328259, 0.330219, -0.188308, 0.28045, -0.543151, -0.527332, 0.365217, 0.122796, 0
0.47562, -0.0280761, -0.819399, -0.501477, 0.110545, -0.326822, 0.834133, -0.435489, -0.347072, 0.396038, 0.536009, 0.310679, -0.133615, -0.408445, 0.802075, -0.254491, 0.918783, 0.0703236, 0.0685304, 0.497582, -0.25659, -0.386447, 0.427734, 0.0288484, 0.446188, -0.296058, 0.506344, -0.423067, -0.938951, 0.603806, 0.0709605, 0.55003, 1.12624, 0.419119, -0.230887, -0.536887, -0.349422, 0.544122, -0.233928, 0.100385, 0.206933, -0.36564, -0.30482, -0.259909, -0.235194, 0.779999, -0.0326736, -0.300263, -0.0265676, 0.779521, 0.131969, -0.715681, 0.40428, 0.582809, -0.489707, 0.324584, 0.116122, -0.184186, -0.549246, 0.16162, -0.111869, -0.3744, 0.0778793, 0.0642965, -0.184849, 0.236372, -0.0730136, -0.103326, -0.292953, -0.2745, 0.118408, 0.551658, 0.595039, 0.114289, -0.0196005, 0.473531, -0.0480647, 0.0848533, -0.761234, 0.0674691, -0.0744429, -0.486769, -0.241338, -0.560084, 0.228531, -0.268302, 0.584469, -0.371035, 0.356755, -0.421135, 0.431638, -0.00209389, -0.253556, 0.434687, 0.12442, -0.0257705, -0.61451, -0.557637, 0.161837, -0.459523, 0
