@RELATION estilo
@ATTRIBUTE 'att0' real
@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'att10' real
@ATTRIBUTE 'att11' real
@ATTRIBUTE 'att12' real
@ATTRIBUTE 'att13' real
@ATTRIBUTE 'att14' real
@ATTRIBUTE 'att15' real
@ATTRIBUTE 'att16' real
@ATTRIBUTE 'att17' real
@ATTRIBUTE 'att18' real
@ATTRIBUTE 'att19' real
@ATTRIBUTE 'att20' real
@ATTRIBUTE 'att21' real
@ATTRIBUTE 'att22' real
@ATTRIBUTE 'att23' real
@ATTRIBUTE 'att24' real
@ATTRIBUTE 'att25' real
@ATTRIBUTE 'att26' real
@ATTRIBUTE 'att27' real
@ATTRIBUTE 'att28' real
@ATTRIBUTE 'att29' real
@ATTRIBUTE 'att30' real
@ATTRIBUTE 'att31' real
@ATTRIBUTE 'att32' real
@ATTRIBUTE 'att33' real
@ATTRIBUTE 'att34' real
@ATTRIBUTE 'att35' real
@ATTRIBUTE 'att36' real
@ATTRIBUTE 'att37' real
@ATTRIBUTE 'att38' real
@ATTRIBUTE 'att39' real
@ATTRIBUTE 'att40' real
@ATTRIBUTE 'att41' real
@ATTRIBUTE 'att42' real
@ATTRIBUTE 'att43' real
@ATTRIBUTE 'att44' real
@ATTRIBUTE 'att45' real
@ATTRIBUTE 'att46' real
@ATTRIBUTE 'att47' real
@ATTRIBUTE 'att48' real
@ATTRIBUTE 'att49' real
@ATTRIBUTE 'att50' real
@ATTRIBUTE 'att51' real
@ATTRIBUTE 'att52' real
@ATTRIBUTE 'att53' real
@ATTRIBUTE 'att54' real
@ATTRIBUTE 'att55' real
@ATTRIBUTE 'att56' real
@ATTRIBUTE 'att57' real
@ATTRIBUTE 'att58' real
@ATTRIBUTE 'att59' real
@ATTRIBUTE 'att60' real
@ATTRIBUTE 'att61' real
@ATTRIBUTE 'att62' real
@ATTRIBUTE 'att63' real
@ATTRIBUTE 'att64' real
@ATTRIBUTE 'att65' real
@ATTRIBUTE 'att66' real
@ATTRIBUTE 'att67' real
@ATTRIBUTE 'att68' real
@ATTRIBUTE 'att69' real
@ATTRIBUTE 'att70' real
@ATTRIBUTE 'att71' real
@ATTRIBUTE 'att72' real
@ATTRIBUTE 'att73' real
@ATTRIBUTE 'att74' real
@ATTRIBUTE 'att75' real
@ATTRIBUTE 'att76' real
@ATTRIBUTE 'att77' real
@ATTRIBUTE 'att78' real
@ATTRIBUTE 'att79' real
@ATTRIBUTE 'att80' real
@ATTRIBUTE 'att81' real
@ATTRIBUTE 'att82' real
@ATTRIBUTE 'att83' real
@ATTRIBUTE 'att84' real
@ATTRIBUTE 'att85' real
@ATTRIBUTE 'att86' real
@ATTRIBUTE 'att87' real
@ATTRIBUTE 'att88' real
@ATTRIBUTE 'att89' real
@ATTRIBUTE 'att90' real
@ATTRIBUTE 'att91' real
@ATTRIBUTE 'att92' real
@ATTRIBUTE 'att93' real
@ATTRIBUTE 'att94' real
@ATTRIBUTE 'att95' real
@ATTRIBUTE 'att96' real
@ATTRIBUTE 'att97' real
@ATTRIBUTE 'att98' real
@ATTRIBUTE 'att99' real
@ATTRIBUTE 'class' {0,1}
@DATA
-0.00411263, -0.00538352, -0.000231255, -0.00238216, -0.004292, 0.00419367, -0.00484318, -0.00287508, 0.00218088, -0.00246581, 0.00186698, -0.00223186, -0.0010734, 0.00446715, 0.00453662, -0.00430328, -0.00340863, 0.00199026, 0.00396979, -0.0043326, 0.00491615, 0.00326936, 0.00254306, 0.00509396, 0.00572727, -0.0033249, 0.00412159, 0.00253987, -0.00293336, -0.0015611, 0.000800841, -0.00223174, 0.0024504, -0.000676759, -0.00278973, -0.00298999, -0.00343021, 0.00254639, -0.00620547, 0.00543518, 0.00504678, 0.000988308, 0.00279869, 0.0011633, -0.000368714, -0.000797236, 0.00539536, 0.00233657, -0.00287375, -0.00173326, -0.00209848, 0.000247387, 0.00208348, -0.00322015, 0.000253162, 2.39649e-05, -0.00453985, 0.00207763, 0.00149403, 0.00124698, -0.00360036, -0.00417962, 0.00562414, 0.00312826, -0.00450337, 0.000886276, -0.00116154, -0.00502661, 0.00522294, 0.00147508, -0.0040752, -0.0045216, 0.00163374, 0.00363237, 0.00207586, 0.00610928, -0.00540367, 0.00502946, 0.00309392, -0.00230307, -0.000149685, -0.000247796, -0.00172924, 0.00104194, 0.00166904, 0.00428633, -0.00177355, -0.00360428, -0.00586032, -0.00511941, 0.00449661, -0.00321904, -0.00433603, 0.00561366, 0.00511456, -0.000674062, -0.00181392, 0.00353549, -0.000936212, 0.00399493, 0
0.0046026, -0.00418844, -0.00233663, -0.000560211, -0.0049755, 0.00143157, 0.00255265, 7.07497e-05, 0.00231637, 0.00133252, 0.000520896, -0.00265863, 0.00221426, 0.0007552, 0.00250616, 0.0027423, -0.00359249, 0.00245365, 0.00276074, -0.00262069, 0.000671045, 0.00325926, 0.00527952, -0.000380559, 0.00470882, 0.00344223, 0.0041817, 0.00218579, -0.00474557, -0.00260645, -0.00397331, -0.00469988, 0.000184676, -0.00491203, 0.000754252, -0.00512083, -0.000838304, -0.0059164, -0.00273315, 0.00375988, 0.00149772, 0.00417188, 0.00282857, 0.00351362, 0.000121906, -0.00244057, 0.00311212, -0.00372242, -0.00306682, 0.00494427, 0.00362259, 0.00183789, -0.00485131, 0.00181163, 0.000480717, 0.00123807, -0.00296599, -0.00072669, 0.00254919, 0.00546008, -0.00322795, 0.00100535, -0.000294607, -0.000926041, -0.00256551, 0.0053794, 0.00408135, -0.00411253, 0.00479873, 0.000718016, 0.00210539, -0.00365451, 0.00474508, 0.00305004, 0.00228065, -0.0038313, -0.00314614, 0.00501043, 0.00457303, -0.00445258, -0.0019537, 0.0045012, -0.00142031, 0.00261977, -0.00481424, -0.000813422, -0.00115119, 0.00287638, -0.00271447, -0.00193075, -0.00141931, 0.00199807, -0.00520047, 0.000227912, 0.00137612, -0.00199315, -0.00239632, -0.00275146, -0.00466801, 0.00141716, 0
-0.00170888, -0.0043045, 0.0037722, 0.00447192, -0.00179845, 0.00071926, 0.00185556, 0.00443887, -0.00277469, -0.00330498, 0.00379492, -0.00502125, -0.00456839, 0.00216585, 0.00281201, 0.00248372, 0.000443463, -0.0024106, 0.00256034, -0.00364757, -0.000597203, 0.00439272, -0.00350469, -0.00241049, -0.00109787, 8.84538e-05, -0.00456325, 0.00393944, -0.00137442, -0.00316184, 0.00249961, 0.00383481, -0.00189627, -0.00486625, 0.000477743, -0.00193835, -0.00315702, -0.00229588, 0.00318996, 0.00193748, -0.00203892, 0.00235332, 0.00326453, -0.00287519, 0.00322968, -0.00207994, 0.00492751, 0.00163381, -0.00504104, 0.00322133, 0.000578002, 0.00209181, 0.00282044, 0.00155646, -0.00150149, 0.000258044, -0.00380065, -0.000604466, 0.00476636, 0.00193754, 0.00299162, 0.000669191, -0.00348589, 0.00123448, -0.00383705, 0.00203552, 0.00490124, -0.00192671, -0.00465, -0.00286903, -0.0046446, 0.00226279, 0.00228531, -0.00132374, -0.00213146, 0.00399172, -0.00081513, 0.00220543, 0.00363678, 0.00465766, 0.00201684, -0.00218638, -0.00396234, -0.000495555, -0.00281193, 0.00444433, -0.00351609, -0.00530679, 0.000957224, -0.0034972, -0.00395702, 0.00202822, -0.000835748, -0.00248517, 0.00128421, 0.00238112, 0.00538978, -0.00300561, 0.00179782, 0.00601355, 0
0.000657879, -0.00475813, 0.00129378, -0.00346759, 0.00414478, -0.000316388, -0.00186262, 0.00208512, 0.00145591, -0.000280766, -0.000981691, -0.00163579, -0.00512181, 0.00532089, 0.003649, -0.0024019, -0.00614267, 0.000846185, -0.000893785, -0.00230951, -0.00244853, -0.00111343, 0.000952489, 0.00512803, 0.0061983, -0.00033348, -0.00292475, 0.00207541, -0.000619773, 0.00245008, -0.00466831, 0.00292579, -0.0027146, 0.00121185, -0.00468275, -0.000673022, -0.00037289, -0.00238725, 0.000593521, 0.00467546, -0.00200446, -0.00452645, -0.00100693, 0.000235581, -0.000934305, -0.00349387, 0.000248351, -0.00378462, -0.00546039, 0.00211047, 0.00538595, -0.00389419, 0.00298296, -0.00542676, -0.0017403, -0.00488636, -0.00306486, -0.000413844, 0.00315297, -0.00156402, -0.00381511, -0.00313876, 0.000440271, -0.00127528, 0.00357691, -0.00160048, -0.00366478, 0.00124884, -0.0046511, 0.0019697, -0.00528131, -0.000221116, -0.000751346, 0.00424885, -0.000656739, 0.003449, -0.00142304, 0.000529855, 0.00119265, 0.00219451, -0.00328237, 0.00531748, -0.00489793, -0.0043485, 0.00365013, 0.00325275, 0.00548418, 0.000327696, -0.00184548, -0.00284838, 0.000109989, -0.000282249, -0.00408678, 0.000385525, 0.00314535, 0.00448399, 0.00349403, 0.00483457, -0.00245652, 0.00375216, 0
0.00530835, -0.000498879, 0.00522441, 0.000860809, 0.00207427, 0.00206445, -0.00234271, 0.00128789, -0.00334451, 0.00144823, 0.00274547, 0.00202629, 0.0029111, -0.00198794, 0.00415826, 0.00444823, -0.00221108, 0.00377446, -0.00202227, -0.00425445, 0.00206408, 0.00407742, -0.00104101, -0.0024786, 0.00303593, -0.00528161, -0.000379074, 0.00189637, -0.000365026, 0.0038283, -0.00324825, -0.00351232, -0.00133327, -0.00282275, 0.00186981, -0.00357972, 0.00424983, -0.00137261, -0.00263505, 0.00354488, 0.00318234, -0.00226093, 0.00470031, -0.00162085, -0.00347461, -0.00185346, 0.00143789, -0.00237902, 0.00115193, 0.0043986, 0.00115696, 0.000864134, -0.00480478, -0.00149617, -0.00409219, 0.0042149, -0.0023831, -0.000554717, 0.00402566, -0.000300377, 0.000577771, -0.0023782, -0.0031362, -0.00215981, -0.00118023, -0.000614589, -0.00336598, -0.000160027, -0.00218334, -0.00212477, -0.000250804, -0.000152932, 0.00524678, 0.00239162, -0.00488414, -0.00209903, 0.000444652, 0.00451485, -0.00079542, 0.00195851, -0.00362454, 0.00480195, 0.00403091, -0.000335139, 0.000171913, 0.00210778, -0.00150208, 0.00095772, -0.00333262, -0.00341999, -0.000113656, 0.00321481, -0.00524364, -0.00187951, 0.00339322, -0.00331908, -0.00294125, 0.00457108, -0.00431692, 0.000939262, 0
-0.00026884, -0.00534986, 0.000261301, 0.000975249, -0.00126521, -0.000549872, -0.00433567, -0.00170165, -0.00087671, -0.00165878, -0.00209029, -0.000524573, -0.0030998, -5.91756e-05, -0.00386366, 0.00165958, 0.00329987, 0.00402528, -0.00307944, -0.00565279, -0.00383696, 0.000272764, 0.00424711, -0.00342249, -0.00395828, -0.00135939, 0.00424016, 0.000374389, 9.46397e-05, 0.00470577, -0.00181005, -0.00262604, -0.00329139, 0.000200822, 0.00456205, 0.00432301, 0.0029525, -0.000992157, -0.000733949, 0.00351658, 0.00458606, -0.000408543, 0.00222426, 0.00216623, -0.00501, -0.00539099, 0.00215836, 0.00192418, -0.00402745, -0.00131699, 0.00480626, -0.00515758, 0.00403071, -0.00583448, 0.00360484, 0.00234097, -0.00426348, 0.00105992, -0.00115291, -0.00284966, -0.00138538, 0.00070385, 0.00487308, 0.00425503, -0.0015465, -0.00423244, 0.0022896, -0.000374491, -0.00445773, -0.00128906, -3.33842e-05, -0.00208739, 0.00239259, -0.00522185, 0.00352389, 0.00506603, -0.0015731, -0.00214057, 0.00344657, -0.003386, 0.00111981, -7.80299e-05, 0.00220974, -0.00189063, -0.00453933, -0.000380001, 0.00493518, 0.000287503, -0.00367527, -0.000387484, -0.00433068, 0.00509466, -0.00441001, -0.00126766, -0.00117425, 0.00209291, 0.00430357, -0.00329804, -0.00181669, 0.00557879, 0
0.00458418, -0.00516894, -0.00325151, -0.000900431, -0.000914548, 0.00119841, 0.00217554, -0.00189946, -0.00488403, -0.0027966, -0.00482924, -0.0010289, 0.00235844, 0.00475209, 0.00115889, 0.0038526, -0.00511226, 0.00096397, 0.000307184, -0.0049501, 0.00328538, -0.000972001, 0.001027, 0.000505874, 0.00450041, -0.00543704, 0.000174766, -0.00247273, -0.00559413, 0.00535469, -0.00283496, 0.00272389, -0.00494544, -0.00145318, 0.0051183, -0.00502768, -0.000627182, -0.00552252, -0.00556049, 0.00224342, 0.00275887, 0.00184542, -0.00030332, 0.00427068, -0.003206, 0.000496815, -3.20287e-05, -0.000838847, -0.00454446, 0.00238969, -0.000578654, -0.000558979, 0.0043346, -0.00474182, 0.000793567, -0.00388543, 0.0026135, -0.0049693, -0.00285638, 0.00324642, 0.00430842, -0.00460068, 0.00312403, -0.00149465, -0.00155212, -0.0031391, 0.00238103, -0.00176167, 0.00258063, 0.00424542, -0.0020706, 0.00103007, 0.00346793, 0.000938748, -0.00200022, -0.00160891, 0.00451501, -0.0027676, 0.00381943, 0.00056397, 0.00206401, 0.00311794, 0.00471607, 0.00143102, 0.00100774, 0.00228952, 0.00466682, -0.00257239, -0.00238477, 0.000914795, -0.0037823, -0.00431368, 0.00225832, 0.00531438, -0.00173587, -0.000519375, 0.00232695, 0.00379736, -0.00109287, 0.00037715, 0
0.00464101, 0.00300533, 0.00443171, 0.00381463, -0.00425852, 0.00486777, -0.00518255, 0.00298194, 0.00143233, 0.00019648, 0.0024035, 0.00173315, -0.00538226, 0.00537789, 0.00369911, 0.000304917, -0.00285059, -0.00315879, -0.00443154, -0.0035737, 0.00383662, 0.00391946, -0.00149759, 0.000739713, -0.00203985, -0.00493913, -0.00246681, -0.0046566, -0.00453152, -0.000493201, -0.00193745, -0.00417149, 0.00150188, 0.00471522, -0.0033037, -0.00405429, 0.00465831, -0.00591759, 0.00210065, 0.00331131, -0.00271184, 0.00462817, 0.00381695, 0.00462326, -0.00273736, -0.00207675, 0.00350989, 0.00301732, 0.00307066, 0.00507836, -0.000777155, 0.00179473, 0.00260054, -0.00235805, 0.000522616, -0.00553123, 0.00383018, 0.00305363, 0.00255819, 8.97419e-05, 0.00283428, -0.00040481, 0.00113554, 5.06549e-05, 0.00224731, -0.00336131, -0.00498955, -0.00248335, 0.00239677, -0.00489173, 0.0016559, 0.00214169, 0.0035208, -0.00483722, 0.00019478, 0.000371359, -0.00498594, 0.00359499, -0.00228277, -0.00188877, 0.00565223, 0.00460588, -0.00178517, -0.00347752, 0.00404917, 0.00034713, -0.000712996, -0.00231494, -0.00605286, -0.000280147, 0.000447971, 0.00551527, -0.00219195, 0.00160584, 0.000478759, -0.000580872, 0.00424054, -0.00301383, -0.00395743, 0.00556519, 0
0.00467681, 0.00411891, 0.00566443, -0.0043413, 0.00144848, -0.0028505, -0.00390549, 0.000791062, -0.00546962, -0.00355314, -0.00383637, -0.00157702, 0.00260158, 0.00392014, 0.00017237, -0.00217075, -0.00224599, -0.00355642, 0.00049898, -0.00539782, 0.00493207, -0.00168571, 0.00394932, -0.00420659, -0.00100969, -0.00255428, 0.00494569, 0.00301346, -0.00538506, -0.00139375, -0.00212804, 0.00100129, 0.00356003, -0.0025797, -0.00144212, -0.0040855, 0.00554534, -0.00431851, -0.00433966, 0.00378961, 0.00374509, 0.000830631, 0.000679407, -0.00322238, 0.00064704, -0.00537512, 0.00358325, 5.46543e-05, -0.00242708, 0.000981985, 0.00162458, 0.0045303, -0.00253254, -0.0048484, -0.00123493, -0.00322919, -0.000868864, -0.00459369, -0.00325899, 0.00377113, 0.00537279, -0.00141434, 0.00072686, -0.00268535, 0.00298821, 0.0057136, -0.00484321, -0.00381162, 0.00195375, -0.00425643, 0.00120295, 0.000502276, -0.00199436, -0.00461034, 0.0024203, 0.00377319, -0.00052732, -0.00117053, 0.00300826, -0.00350827, 0.00335556, 0.00404985, -0.00296195, 0.00426875, -0.00167446, -0.00130775, 0.0042888, -0.00540406, -0.00518687, -0.00347522, 0.00152419, 0.00250351, -0.00227185, 0.0043865, 0.00249146, 0.005808, 0.00437194, 0.0037786, -0.00470869, 0.0057736, 0
0.0050462, 0.00424284, 0.00469152, -0.00387243, -0.00137172, 0.0039476, 6.43864e-05, 0.00279915, -0.00261994, -0.002504, -0.00418376, 0.000938694, -0.00171767, -0.000724607, 0.00320127, -0.00441003, -0.00555645, 0.00134581, -0.0029357, 0.000394541, -0.0043535, 0.00583705, -0.00274063, 0.00298436, -0.00424612, 0.00370911, -0.000610657, -0.00232325, -0.00189995, -0.00416812, -0.0035114, 0.00263357, 0.00487446, -0.000794755, 0.00180471, 0.00261529, -0.00223511, -0.00433649, -0.00251912, 0.005836, -0.000890395, -0.000261905, -9.05577e-05, 7.85175e-05, 0.00298421, 0.00193624, -0.00429872, 0.00526035, -0.00154822, 0.00186957, 0.00182716, -0.00367183, 0.00257023, 0.000207387, -0.00179927, -0.00363601, -0.00038871, -0.00464976, 0.00293468, 0.00533858, 0.00543337, -0.00384563, -0.00409457, -0.00210478, -0.00198866, 0.00372233, -0.000844641, -0.00403974, 0.00342427, 0.00167467, -0.000462239, 0.000496402, 0.0023348, -0.00536665, -0.000885448, -0.000751856, 8.17992e-05, 0.00313786, 0.00437925, -0.00439603, 0.00293802, 0.00465017, -0.00204722, 0.00525204, -0.00353577, -0.00106789, -0.000865542, 0.00332292, -0.00373721, -0.00424658, 0.00269982, -0.000470646, -0.00184163, -0.00433655, -0.00033703, 0.00586754, -0.0030104, 0.000775125, 0.00442456, 0.00605402, 0
